trial,cnd,eccentricity,test_eye,response,trial_times
129,1,1,-1,0,1.8342647552490234
130,2,1,1,1,1.8368289470672607
131,2,2,-1,0,1.784430980682373
132,1,1,1,0,1.8212201595306396
133,2,1,-1,1,1.7270493507385254
134,2,2,-1,1,1.856964111328125
135,1,1,-1,1,1.773874044418335
136,1,1,1,0,1.9011609554290771
137,1,2,1,0,1.837054967880249
138,1,2,1,0,1.8623747825622559
139,2,1,-1,1,1.82603120803833
140,2,1,-1,1,1.8967270851135254
141,2,2,1,1,1.8810279369354248
142,1,1,1,0,1.896251916885376
143,1,1,1,1,1.80491304397583
144,1,1,1,1,1.8283121585845947
145,2,1,-1,1,1.8113441467285156
146,2,1,1,1,1.8544089794158936
147,1,1,-1,1,1.9021449089050293
148,1,2,-1,0,1.7987241744995117
149,2,2,1,0,1.852729082107544
150,2,2,1,0,1.8830809593200684
151,1,1,1,0,1.8814618587493896
152,2,2,1,0,1.8436520099639893
153,1,2,1,1,1.8678462505340576
154,1,2,1,0,1.9014317989349365
155,1,1,-1,1,1.9020469188690186
156,2,1,-1,1,1.8163261413574219
157,2,1,-1,1,1.901073932647705
158,2,1,-1,1,1.8148341178894043
159,2,1,1,1,1.8267579078674316
160,1,1,1,0,1.9019100666046143
