trial,cnd,eccentricity,test_eye,response,trial_times
60,1,2,1,0,1.718440055847168
61,2,2,1,1,1.9021859169006348
62,2,2,1,1,1.902123212814331
63,2,2,-1,1,1.8704288005828857
64,2,2,1,1,1.766294002532959
65,2,2,1,0,1.9021446704864502
66,1,1,-1,1,1.9020369052886963
67,2,1,-1,1,1.8226330280303955
68,1,1,-1,1,1.9021451473236084
69,2,1,-1,1,1.743243932723999
70,2,1,-1,1,1.9020578861236572
71,2,1,1,1,1.870002031326294
72,1,2,1,0,1.9017000198364258
73,2,1,-1,1,1.901684045791626
74,2,2,1,1,1.9013969898223877
75,2,1,1,1,1.710961103439331
76,1,1,-1,1,1.9013597965240479
77,2,1,1,1,1.9021329879760742
78,2,1,-1,1,1.8541450500488281
79,2,2,1,1,1.9011099338531494
80,2,1,1,1,1.748495101928711
81,1,2,1,0,1.8186008930206299
82,2,2,1,1,1.9014687538146973
83,2,1,1,1,1.9014511108398438
84,2,1,-1,1,1.9021179676055908
85,2,1,-1,1,1.9020569324493408
86,1,1,-1,1,1.9016220569610596
87,1,2,-1,1,1.9013960361480713
88,2,2,-1,1,1.902094841003418
89,1,1,1,0,1.9021642208099365
90,1,1,-1,1,1.9021272659301758
91,2,2,-1,1,1.9020500183105469
92,2,1,-1,1,1.9020569324493408
93,2,1,-1,1,1.7429189682006836
94,2,1,1,1,1.846024990081787
95,2,2,1,1,1.9020500183105469
96,1,1,-1,1,1.7497928142547607
97,2,2,-1,1,1.9021251201629639
98,1,2,1,0,1.9017038345336914
99,2,1,1,1,1.902082920074463
100,2,2,1,1,1.9021661281585693
101,2,2,1,1,1.90211820602417
102,2,2,-1,1,1.9021639823913574
103,1,2,1,0,1.7261357307434082
104,1,2,-1,0,1.8078138828277588
105,2,2,-1,1,1.9013781547546387
106,1,1,1,0,1.902141809463501
107,1,2,-1,1,1.9020140171051025
108,1,1,-1,1,1.729405164718628
109,1,2,-1,1,1.9021189212799072
110,1,2,-1,1,1.854665994644165
111,2,1,-1,1,1.751317024230957
112,1,2,1,0,1.7258579730987549
113,1,2,-1,1,1.9021389484405518
114,2,2,-1,1,1.9017090797424316
115,2,2,-1,1,1.7195720672607422
116,2,2,-1,1,1.7346341609954834
117,1,1,-1,1,1.9020569324493408
118,2,1,1,1,1.8384041786193848
119,1,2,-1,1,1.7686488628387451
120,1,2,1,0,1.7217719554901123
121,1,2,1,0,1.8307108879089355
122,2,2,1,0,1.7738349437713623
123,2,1,1,1,1.7644929885864258
124,1,2,1,0,1.7735788822174072
125,2,2,-1,1,1.9021077156066895
126,2,2,-1,1,1.718932867050171
127,1,2,-1,1,1.742851972579956
128,1,2,1,0,1.9014978408813477
129,1,2,1,0,1.758659839630127
130,1,2,-1,1,1.7979631423950195
131,1,1,-1,1,1.7751901149749756
132,2,2,1,0,1.7123360633850098
133,2,1,-1,1,1.783674955368042
134,2,2,1,0,1.7811200618743896
