trial,cnd,eccentricity,test_eye,response,trial_times
113,2,2,-1,1,1.9022941589355469
114,2,1,1,1,1.7501440048217773
115,2,1,-1,1,1.718674898147583
116,2,2,1,1,1.7422442436218262
117,2,2,-1,1,1.8965468406677246
118,2,2,1,1,1.9010257720947266
119,2,1,1,1,1.9021108150482178
120,2,1,-1,1,1.7127249240875244
121,1,1,-1,1,1.9013991355895996
122,1,2,1,1,1.7943177223205566
123,1,1,1,1,1.9022860527038574
124,1,1,1,1,1.9014308452606201
125,2,2,1,1,1.9014759063720703
126,1,1,-1,1,1.9021220207214355
127,1,2,1,1,1.901719093322754
128,2,2,1,1,1.9020159244537354
129,1,2,1,1,1.9020917415618896
130,2,2,-1,1,1.9021029472351074
131,1,2,-1,1,1.902284860610962
132,1,2,-1,1,1.9011776447296143
133,1,2,-1,1,1.790126085281372
134,1,1,1,1,1.7174410820007324
135,1,2,1,1,1.9020938873291016
136,1,2,1,1,1.7179298400878906
137,1,2,1,1,1.7979888916015625
138,1,2,-1,1,1.90214204788208
139,1,1,-1,1,1.9022278785705566
140,2,1,1,1,1.7832849025726318
141,1,2,1,1,1.7585749626159668
142,2,2,1,1,1.8504729270935059
143,1,2,1,1,1.8193461894989014
144,1,2,-1,1,1.8198390007019043
145,2,1,-1,1,1.9020800590515137
146,2,2,-1,1,1.9020280838012695
147,2,1,1,1,1.9011318683624268
148,1,2,-1,1,1.7431070804595947
149,2,1,-1,1,1.9014678001403809
150,1,1,1,1,1.9020638465881348
151,1,2,-1,1,1.9013392925262451
152,1,2,-1,1,1.9021189212799072
153,1,1,1,1,1.9021480083465576
154,1,1,1,1,1.9020617008209229
155,2,1,1,1,1.9022650718688965
156,1,1,-1,1,1.7904844284057617
157,1,2,1,1,1.9020748138427734
158,2,2,1,1,1.9020302295684814
159,2,1,-1,1,1.9020318984985352
160,1,2,-1,1,1.9020838737487793
