trial,cnd,eccentricity,test_eye,response,trial_times
149,2,1,1,0,1.901960849761963
150,1,1,1,0,1.901521921157837
151,2,1,-1,1,1.9020719528198242
152,2,1,1,0,1.9020240306854248
153,2,2,1,0,1.9020798206329346
154,1,1,1,0,1.901512861251831
155,2,2,-1,0,1.9020287990570068
156,1,1,1,0,1.9021141529083252
157,2,2,1,0,1.9012391567230225
158,1,1,-1,0,1.902256965637207
159,2,2,1,0,1.9016919136047363
160,2,1,1,0,1.901327133178711
