trial,cnd,stimulated_eye,response,trial_times
143,0.3,1,0,0.6321091651916504
144,0.6,1,0,0.9383747577667236
145,1.5,-1,1,1.8707950115203857
146,1.5,-1,1,1.8224880695343018
147,0.6,-1,1,0.9376649856567383
148,0.9,-1,0,1.212651014328003
149,0.6,-1,1,0.9961690902709961
150,1.2,-1,1,1.5765948295593262
151,0.0,1,0,0.33887219429016113
152,1.2,1,0,1.54569411277771
153,0.0,1,0,0.38948607444763184
154,0.0,-1,1,0.40122294425964355
155,0.0,-1,1,0.36513280868530273
156,0.6,-1,1,0.8032498359680176
157,1.2,-1,1,1.6021149158477783
158,1.5,-1,1,1.8011929988861084
159,1.5,1,0,1.824220895767212
160,0.3,-1,1,0.6353511810302734
161,1.2,1,0,1.6021108627319336
162,0.3,1,0,0.6201620101928711
163,0.0,1,0,0.30296802520751953
164,1.2,1,0,1.5763912200927734
165,0.0,1,0,0.3203580379486084
166,0.0,-1,1,0.3063628673553467
167,0.6,1,0,0.9921090602874756
168,1.5,1,0,1.896331787109375
169,0.3,1,0,0.5624299049377441
170,0.3,1,0,0.6293289661407471
171,1.2,1,0,1.5898959636688232
172,1.2,-1,1,1.5451099872589111
173,0.0,1,0,0.3849151134490967
174,1.5,1,0,1.8840198516845703
175,0.9,-1,0,1.2074000835418701
176,1.2,1,0,1.582618236541748
177,0.6,1,0,0.9849033355712891
178,1.2,-1,1,1.5115058422088623
179,0.0,-1,1,0.3226430416107178
180,0.0,-1,1,0.37692809104919434
181,0.3,1,0,0.6308081150054932
182,0.6,1,0,0.892103910446167
183,0.9,1,0,1.2730238437652588
184,1.5,1,0,1.822450876235962
185,0.6,-1,1,0.9216411113739014
186,0.6,1,0,0.9479658603668213
187,0.0,1,0,0.31139111518859863
188,1.2,1,0,1.5684280395507812
189,1.2,1,0,1.5340538024902344
190,0.6,-1,1,0.9210278987884521
191,1.2,-1,1,1.5454380512237549
192,0.3,-1,1,0.6641979217529297
193,0.9,-1,1,1.2969279289245605
194,0.6,-1,1,0.945037841796875
195,1.5,-1,1,1.8917381763458252
196,0.6,-1,1,0.9237692356109619
197,0.0,1,0,0.3289628028869629
198,0.9,-1,1,1.29624605178833
199,1.2,-1,1,1.5039150714874268
200,1.2,-1,1,1.541640281677246
201,0.9,-1,1,1.2277381420135498
202,0.6,-1,1,0.8416147232055664
203,0.3,-1,1,0.6437180042266846
204,0.6,1,0,0.928534984588623
205,1.2,-1,1,1.523442029953003
206,0.6,1,1,0.9431948661804199
207,0.9,-1,1,1.2691380977630615
208,0.0,-1,1,0.32560205459594727
209,1.5,-1,1,1.896116018295288
210,0.0,-1,1,0.3492312431335449
211,1.2,-1,1,1.4295740127563477
212,0.6,-1,1,0.9982149600982666
213,0.9,-1,1,1.2286992073059082
214,1.5,1,0,1.8918969631195068
215,0.9,1,0,1.2469971179962158
216,1.5,1,0,1.8118469715118408
217,0.6,1,0,0.9266610145568848
218,0.6,1,0,0.9461300373077393
219,0.0,1,0,0.38592004776000977
220,0.3,-1,1,0.6586670875549316
221,1.5,1,0,1.8922853469848633
222,0.0,1,0,0.38268232345581055
223,0.6,-1,1,0.9713609218597412
224,0.3,1,0,0.5531699657440186
225,0.0,1,0,0.33666300773620605
226,0.3,-1,1,0.6821479797363281
227,1.2,-1,1,1.5523250102996826
228,0.0,1,0,0.3480978012084961
229,0.3,1,0,0.6041297912597656
230,0.0,-1,1,0.3923180103302002
231,1.5,-1,1,1.7135329246520996
232,0.9,-1,1,1.163694143295288
233,0.9,1,0,1.2423841953277588
234,1.2,1,0,1.5572948455810547
235,0.9,1,0,1.2768409252166748
236,1.5,-1,1,1.8676800727844238
237,1.5,-1,1,1.8308899402618408
238,0.6,-1,1,0.9139389991760254
239,0.3,1,0,0.5109391212463379
240,0.3,-1,1,0.6816411018371582
